"RT @WBHomeEnt: 40 years ago today, #SupermanTheMovie was released. https://t.co/o3MI8E7asX",years ago today supermanthemovie was released,"[years,ago,today,supermanthemovie,released]",0.0
RT @itsrjhill: Nigga how you run outta seats in an online class??!!!! https://t.co/F2NF3gILzt,nigga how you run outta seats in an online class,"[nigga,run,outta,seats,online,class]",0.0
RT @EFMoriarty: She is definitely mine https://t.co/wtOWkiEOrx,she is definitely mine,[mine],0.0
RT @armandodkos: Fuck Iowa. Period. https://t.co/QgLOe0gYWy,fuck iowa period,"[fuck,iowa,period]",1.0
#NewProfilePic https://t.co/vtxDIPQJld,newprofilepic,[newprofilepic],0.0
@Barii_24 Where you ranking him in his position at the end of next year,where you ranking him in his position at the end of next,"[ranking,position,end]",0.0
RT @Ivo_S7: Son todos unos chupapijas mis amigos nunca me segundean en nada cuando quiero hacer algo o salir manga de forros mueranse,son todos unos chupapijas mis amigos nunca me segundean en nada cuando quiero hacer algo o salir manga de forros,"[son,todos,unos,chupapijas,mis,amigos,nunca,segundean,en,nada,cuando,quiero,hacer,algo,o,salir,manga,de,forros]",1.0
RT @JoelB_100: How girls expect you to act when they block you https://t.co/9UPgXFrNiO,how girls expect you to act when they block you,"[girls,expect,act,block]",0.0
@KimiKouture Exactly the slightest moan or stretch mark i would know I pay attention to detail .,exactly the slightest moan or stretch mark i would know i pay attention to,"[slightest,moan,stretch,mark,i,i,pay,attention]",0.0
"I vote #surbhichandna for #ishqbaaaz #TVPersonality2018 @SabrasRadio
Grjdhdfjfhf",i vote surbhichandna for ishqbaaaz tvpersonality,"[i,vote,surbhichandna,ishqbaaaz,tvpersonality]",0.0
RT @reachjulieroys: https://t.co/svqo7ybD0V,,[],0.0
"RT @MissusEms: @MaineTrendTeam @mainedcm Fail Failure Face 
#JackEmPopoyFeverSaDavao",fail failure face,"[fail,failure,face]",0.0
Another CC penalty with 1:05 left in 1st! Sun Devils back to the PP!,another cc penalty with left in st sun devils back to the,"[cc,penalty,left,st,sun,devils,back]",0.0
Head to Head. Ini ni baru lakik namanya.,head to head ini ni baru lakik,"[head,head,ini,ni,baru,lakik]",0.0
RT @MarilynAllen422: Me and my older bro were sticking like glue....I never thought we were this close growing up. https://t.co/vJP5zEaJiq,me and my older bro were sticking like glue....i never thought we were this close growing up,"[older,bro,sticking,glue....i,thought,close,growing]",0.0
RT @iahgos: eu acho muito sexy destruir a propria imagem no twitter,eu acho muito sexy destruir a propria imagem no,"[eu,acho,muito,sexy,destruir,a,propria,imagem]",0.0
@SportsCenter He was unguarded,he was,[],0.0
me playing calm_down.mp3,me playing,[playing],0.0
"RT @dete2959: @MaineTrendTeam @mainedcm Fascinating, fallout, fantastic 
#JackEmPopoyFeverSaDavao",fascinating fallout fantastic,"[fascinating,fallout,fantastic]",0.0
RT @emuyhn: Man who gave him the right to say lance's name that many times in a breath https://t.co/3aZkSII6UX,man who gave him the right to say lance's name that many times in a breath,"[man,gave,lance's,times,a,breath]",0.0
Just the one new follower today found welcome tracked by https://t.co/t2sbIGNOxq,just the one new follower today found welcome tracked by,"[follower,today,found,tracked]",0.0
"what an anthem
https://t.co/p8cWuKBljw",what an anthem,[anthem],0.0
RT @666bitchcraft: https://t.co/SsOrf0M80H,,[],0.0
@morya_j Aise achchhe tweet kiya kro,aise achchhe tweet kiya,"[aise,achchhe,tweet,kiya]",0.0
@grewalinder12 @BeingZehraaa https://t.co/1SEwlvzRDN,,[],0.0
@celeztecruz https://t.co/jocGacWWLe,,[],0.0
Hope they give the 3rd star to the refs #habs,hope they give the rd star to the refs,"[hope,give,star,refs]",0.0
"Hi, alam mo bang masakit nakikita kang ganyan. Sana maging okay ka na.",hi alam mo bang masakit nakikita kang ganyan sana maging okay ka,"[alam,mo,bang,masakit,nakikita,kang,ganyan,sana,maging,ka]",0.0
"RT @Slate: For years, the National Enquirer has been there for Trump. Until now. https://t.co/v58IsxGt0J",for years the national enquirer has been there for trump until now,"[years,national,enquirer,trump]",0.0
"RT @febrianiws: Sendiri tidak seburuk itu bosq

Asal ga misqn https://t.co/zLmtQ0nqZ5",sendiri tidak seburuk itu bosq asal ga misqn,"[sendiri,tidak,seburuk,itu,bosq,asal,ga,misqn]",0.0
"RT @vxtakaki: @:  eu gosto de girassol  sempre quis ganhar um

eu: https://t.co/6y0H3yoqx1",eu gosto de girassol sempre quis ganhar um eu,"[eu,gosto,de,girassol,sempre,quis,ganhar,um,eu]",0.0
"RT @rumisfortweet: tazza-nim wanted me to post this :3c

#namgi #btsfanart https://t.co/SEIIbLUAih",tazza-nim wanted me to post this c namgi btsfanart,"[tazza-nim,wanted,post,c,namgi,btsfanart]",0.0
RT @fluffymochimin: LO MEJOR QUE HE LEIDO EN EL DIA AHAKJAKAKAKAKA https://t.co/utKkCWHU51,lo mejor que he leido en el dia ahakjakakakaka,"[lo,mejor,leido,en,el,dia,ahakjakakakaka]",0.0
uwu,,[],0.0
RT @RealATXBBC: Bitch pinned down and dick down for that nut https://t.co/eBtSx5f1CF,bitch pinned down and dick down for that nut,"[bitch,pinned,dick,nut]",1.0
AY BEAAAAAUUUUUTYYYYYY IKAW DAHILAN KUNG BAKIT KO TO SHINARE https://t.co/vyTGwEIUJf,ay beaaaaauuuuutyyyyyy ikaw dahilan kung bakit ko to shinare,"[ay,beaaaaauuuuutyyyyyy,ikaw,dahilan,kung,bakit,ko,shinare]",0.0
Tellonym me! #Tellonym https://t.co/05zFAA5UKD,tellonym me tellonym,"[tellonym,tellonym]",0.0
@stephieeeeee_ Oh hi Stephieeeeee,oh hi,[],0.0
"RT @naosejatrouxa: \"ou vc muda suas atitudes ou vai sair da minha vida\"

eu: https://t.co/JEv93MQt89",ou vc muda suas atitudes ou vai sair da minha vida eu,"[ou,vc,muda,suas,atitudes,ou,vai,sair,da,minha,vida,eu]",0.0
@MrJonCryer Have been out of the loop. What is Mr cryer's relationship to Pete dsvidson,have been out of the loop what is mr cryer's relationship to pete,"[loop,mr,cryer's,relationship,pete]",0.0
"@djzoroark10 

Username: 5/10
Header: 2/10
Icon: 4/10
Bio: 5/10",username header icon,"[username,header,icon]",0.0
https://t.co/oKwNjt7yL2 #tellonym https://t.co/Sq6la0NFQh,tellonym,[tellonym],0.0
RT @sadpradaboy: im lacking vitamin A (Attention),im lacking vitamin a,"[im,lacking,vitamin,a]",0.0
so i just want to say hey and i'm here to stay and you gonna be mad everyday SUCCESS,so i just want to say hey and i'm here to stay and you gonna be mad everyday,"[i,hey,stay,gonna,mad,everyday]",0.0
RT @MichaelGalanin: This is a cube of science https://t.co/mdfpxu5nai,this is a cube of science,"[a,cube,science]",0.0
https://t.co/CQsKKdv9gs,,[],0.0
"RT @Rightch69382587: I vote #SamikshaJaiswal for
#ZindagiKiMehak 
#TVPersonality2018
 @SabrasRadio 
     S 3107",i vote samikshajaiswal for zindagikimehak tvpersonality,"[i,vote,samikshajaiswal,zindagikimehak,tvpersonality]",0.0
RT @Rodrimaslow: aaaaaaa esta hermoso  https://t.co/wHHmn0Qg2j,aaaaaaa esta hermoso,"[aaaaaaa,esta,hermoso]",0.0
@EASPORTSNHL #19daysofhutmas Hall Taveres and Mackinnon,daysofhutmas hall taveres and,"[daysofhutmas,hall,taveres]",0.0
"@softsadsatan I was sexually assaulted by my cousin at 10, and I can't go back to that house again without being reminded of it.",i was sexually assaulted by my cousin at and i can't go back to that house again without being reminded of,"[i,sexually,assaulted,cousin,i,back,house,reminded]",0.0
RT @rtyourkink: Constantly checking the group chat messages to see if anyone remembered your birthday,constantly checking the group chat messages to see if anyone remembered your,"[constantly,checking,group,chat,messages,remembered]",0.0
@fedevigevani FEDERKDBDB,,[],0.0
RT @PrettyboiiDB_9: My biggest fear is a killer saying some funny shit while I'm playing dead,my biggest fear is a killer saying some funny shit while i'm playing,"[biggest,fear,a,killer,funny,shit,playing]",0.0
@fluff @10WLKR,,[],0.0
"RT @DetroitPistons: Got the W.

Your #Pistons Playback final crafted by @Flagstar. #DetroitBasketball https://t.co/Mdl4CjHzHr",got the w your pistons playback final crafted by detroitbasketball,"[w,pistons,playback,final,crafted,detroitbasketball]",0.0
@MahesaTiwi @NurmaTgr @FaGtng @Fsilolongan @makLambeTurah @purwo82092883 @ReporterRemaja @BantenggMuda Semua kesalahan ditujukan pada Jokowi,semua kesalahan ditujukan pada,"[semua,kesalahan,ditujukan,pada]",0.0
RT @riahfab: Yung nangaroling sa inyo si crush https://t.co/2GV8YSodZU,yung nangaroling sa inyo si crush,"[yung,nangaroling,sa,inyo,si,crush]",0.0
People we love.... https://t.co/eh39MnEK8l,people we love,"[people,love]",0.0
@imtaengwife https://t.co/L5v4qtQoew,,[],0.0
RT @kanyewest: Man makes plans and god laughs,man makes plans and god,"[man,makes,plans,god]",0.0
https://t.co/oxzeIVMfYe https://t.co/Pns8rDBZdr,,[],0.0
https://t.co/3QzGjHuQSa,,[],0.0
@OpinoTVArg Y vos no viste el tuyo?jaja. Saludos,y vos no viste el tuyo?jaja,"[y,vos,viste,el,tuyo?jaja]",0.0
"from the help of friends and at least 5 online quizes ive just taken, a bITCH HAS DECIDED TO GO TO A GP ASAP. LETS GO GET DIAGNOSED",from the help of friends and at least online quizes ive just taken a bitch has decided to go to a gp asap lets go get,"[friends,online,quizes,ive,a,bitch,decided,a,gp,asap,lets]",1.0
RT @sofeelings00: https://t.co/soPfy6WJ5g,,[],0.0
RT @seiryuuden: Uughh I love Miles with his suit + hoodie + oversized shoes on!!! #IntoTheSpiderVerse https://t.co/V8IVeQgXWr,uughh i love miles with his suit hoodie oversized shoes on intothespiderverse,"[uughh,i,love,miles,suit,hoodie,oversized,shoes,intothespiderverse]",0.0
RT @raccooons: https://t.co/2INrz2t6VO,,[],0.0
RT @danicran: You cannot force people to care,you cannot force people to,"[force,people]",0.0
RT @Izuruwuu: Rt if you unlocked everyone before 1.2.0 https://t.co/d8t3Tgc0NV,if you unlocked everyone before,[unlocked],0.0
@Bakari_Sellers @StephGrisham45 @CNN @MichelleObama @FLOTUS https://t.co/UtgToXP436,,[],0.0
todos son d libra aqui,todos son d libra,"[todos,son,d,libra]",0.0
I still havent read every song translation from before Her  #ArmyConfessionDay,i still havent read every song translation from before her,"[i,havent,read,song,translation]",0.0
RT @TheTruthJackson: #FuryFC28 Results: Taylor Hickman def Saimel Hernandez via Unanimous Decision @FuryFightingTX https://t.co/xmgBabRl7Y,furyfc results taylor hickman def saimel hernandez via unanimous decision,"[furyfc,results,taylor,hickman,def,saimel,hernandez,unanimous,decision]",0.0
RT @boujeesIut: when the outfit i pIanned in my head actuaIIy works out https://t.co/1X2K7Vnnq7,when the outfit i pianned in my head actuaiiy works out,"[outfit,i,pianned,head,actuaiiy,works]",0.0
jeongin actualizo y yo soy feliz,jeongin actualizo y yo soy,"[jeongin,actualizo,y,yo,soy]",0.0
@NHFirebirds 3 @ParisMounties 2 final #GoBirds #hockeynight #teamwork,final gobirds hockeynight,"[final,gobirds,hockeynight]",0.0
@AgusKr12 @asmursansyah Hmm,,[],0.0
RT @mulaqueee1: PERIOD I WISH THEY COULDVE RELEASED THIS ON ALL PLATFORMS DIS WAS HARDER THAN FUCK Dt nigha https://t.co/tKh1pg1iZt,period i wish they couldve released this on all platforms dis was harder than fuck dt nigha,"[period,i,couldve,released,platforms,dis,harder,fuck,dt,nigha]",0.0
@fedevigevani DALE FEDERICO,dale,[dale],0.0
@Akino_Kakera @___Hugo A .. une sociopathe?,a une,"[a,une]",0.0
Cant believe i ate all those fuckin cool ranch doritos,cant believe i ate all those fuckin cool ranch,"[i,ate,fuckin,cool,ranch]",0.0
Tweet: d5jE8JoaDKGUnqTy12dqe1SWvZWdAVsVc1Xvc43sE6ClEJjPB9DdcWQzkE4ZnWMJYxmlRi 2018-12-16 02:39:46 +0000,tweet,[tweet],0.0
MITCH SHOOT THE DAMN PUCK MORE,mitch shoot the damn puck,"[mitch,shoot,damn,puck]",0.0
"Like y digo lo que pienso de ti y de tu avatar, asi no te conozca.",like y digo lo que pienso de ti y de tu avatar asi no te,"[y,digo,lo,pienso,de,ti,y,de,tu,avatar,asi,te]",0.0
RT @PicturesFoIder: https://t.co/ngTccdvbgC,,[],0.0
Osss,,[],0.0
https://t.co/myHMw5cZDo,,[],0.0
RT @Hardbodyshemale: Come!!!!check out the #1 shemale dating site https://t.co/hnAohyBkYs  >>> https://t.co/t6ZCUJtBvn,come!!!!check out the shemale dating site,"[come!!!!check,shemale,dating,site]",0.0
RT @pradallina: not to make u guys sad but I just did smth... https://t.co/pOvCoNyIAm,not to make u guys sad but i just did smth,"[make,u,guys,sad,i,smth]",0.0
RT @NamNamsCocoa: This how we all thought Jimin was finna come out on stage last night with his tattoo https://t.co/KBxU8lTc1s,this how we all thought jimin was finna come out on stage last night with his tattoo,"[thought,jimin,finna,stage,night,tattoo]",0.0
"RT @mfspedia: mps! Followan sama sehun kuy, rt aja, jfb",mps followan sama sehun kuy aja,"[mps,followan,sama,sehun,kuy,aja]",0.0
RT @pi_scartezini: vcs tb tem essa pira de lado feio e lado bonito (do rosto)?,vcs tb tem essa pira de lado feio e lado bonito do,"[vcs,tb,tem,essa,pira,de,lado,feio,e,lado,bonito]",0.0
"Let's swim through the moon, a-ha, let's climb through the tide",let's swim through the moon a-ha let's climb through the,"[swim,moon,a-ha,climb]",0.0
RT @killmevro: when the can of ravioli follows you all the way home https://t.co/GneCTqAoSt,when the can of ravioli follows you all the way home,"[ravioli,home]",0.0
RT @macycannon_: Leaving your college friends to go home for winter break is a different kind of hurt :(,leaving your college friends to go home for winter break is a different kind of,"[leaving,college,friends,home,winter,break,a,kind]",0.0
Just the one unfollower today found tracked by https://t.co/VDjXiBGlqY,just the one unfollower today found tracked by,"[unfollower,today,found,tracked]",0.0
https://t.co/dmb7ox9Wpy,,[],0.0
RT @reqons: me on priv vs me posting on main https://t.co/AIpC1R3YMq,me on priv vs me posting on main,"[priv,posting,main]",0.0
RT @yisucrist: stoi yorando https://t.co/YKLKKduAJ7,stoi yorando,"[stoi,yorando]",0.0
RT @tega_life: https://t.co/2uXWI6ittm,,[],0.0
RT @agus_barbagallo: Estoy cansada de absolutamente todo.,estoy cansada de absolutamente,"[estoy,cansada,de,absolutamente]",0.0
at miserable,at,[],0.0
RT @mangelrogel: Apu se va de los,apu se va de,"[apu,se,va,de]",0.0
Just posted a photo https://t.co/rnjzxEzHYu,just posted a photo,"[posted,a,photo]",0.0
FEDERICO PLEASE,federico,[federico],0.0
"RT @dsuperboy: Inilah yang namanya enggak jodoh. Udah diusahakan, udah dikejar-kejar, ya tetap enggak nemu.",inilah yang namanya enggak jodoh udah diusahakan udah dikejar-kejar ya tetap enggak,"[inilah,yang,namanya,enggak,jodoh,udah,diusahakan,udah,dikejar-kejar,ya,tetap,enggak]",0.0
@AjayaDivine Delete,,[],0.0
New TSS ALERT:*Attention* Cache battery warning REF:DC07 SRC:574F8009 Sun Dec 16 2:39 GMT,new tss alert:*attention cache battery warning ref:dc src:574f sun dec,"[tss,alert:*attention,cache,battery,warning,ref:dc,src:574f,sun,dec]",0.0
RT @rihanna: Never underestimate a man's ability to make you feel guilty for his mistakes,never underestimate a man's ability to make you feel guilty for his,"[underestimate,a,man's,ability,make,feel,guilty]",0.0
"RT @PatDural_: Family: You pass all yo classes this semester? 

Me...... https://t.co/qMKr5bOiL1",family you pass all yo classes this semester me,"[family,pass,yo,classes,semester]",0.0
"Bat d na tulad ng dati nagpapayo? Dahil pag nasa sitwasyon ka na pala, kahit sino pwede kang pagsabihan pero hindi lahat kaya kang yakapin",bat d na tulad ng dati nagpapayo dahil pag nasa sitwasyon ka na pala kahit sino pwede kang pagsabihan pero hindi lahat kaya kang,"[bat,d,na,tulad,ng,dati,nagpapayo,dahil,pag,nasa,sitwasyon,ka,na,pala,kahit,sino,pwede,kang,pagsabihan,pero,hindi,lahat,kaya,kang]",0.0
RT @kanyewest: Keep squares out yo circle,keep squares out yo,"[squares,yo]",0.0
"RT @MSU_Football: MSU, we love thy shadows. https://t.co/8tKLnypQe9",msu we love thy shadows,"[msu,love,thy,shadows]",0.0
First time seeing Bron in person was as good as advertised on a slight night!,first time seeing bron in person was as good as advertised on a slight,"[time,bron,person,good,advertised,a,slight]",0.0
RT @amirannadiah: double chins are better than double faces,double chins are better than double,"[double,chins,double]",0.0
@helotintori @cecivstheworld @moraesthayy @msjuliag2,,[],0.0
@ScottFromNC They got off easy because they falsely claimed their own personal security (on the Caymans) as a business expense.,they got off easy because they falsely claimed their own personal security on the caymans as a business,"[easy,falsely,claimed,personal,security,caymans,a,business]",0.0
@JoshuaDavis__ @Zaydakisfenty @IFxmousI I been there had that try again,i been there had that try,[i],0.0
Marvin Sapp - The Best In Me https://t.co/acvkLQqCoh via @YouTube,marvin sapp the best in me,"[marvin,sapp]",0.0
Fuck that racist ass spot. This is the only time gentrification improved the neighborhood for once.,fuck that racist ass spot this is the only time gentrification improved the neighborhood for,"[fuck,racist,ass,spot,time,gentrification,improved,neighborhood]",1.0
"Finally, someone who understands!!!",finally someone who,[finally],0.0
i watched a video of daniel. https://t.co/uP4voU46Kr,i watched a video of daniel,"[i,watched,a,video,daniel]",0.0
RT @harjeetdimple: I vote for @itskaranvohra #ZindagiKiMehak #TVPersonality2018 @SabrasRadio,i vote for zindagikimehak,"[i,vote,zindagikimehak]",0.0
@valdezbryan_ Se llega se llega,se llega se,"[se,llega,se]",0.0
"mano cada um tem um gosto, parem de ficar rebaixando o dos outros, bagulho feio e chato isso que vcs fazem",mano cada um tem um gosto parem de ficar rebaixando o dos outros bagulho feio e chato isso que vcs,"[mano,cada,um,tem,um,gosto,parem,de,ficar,rebaixando,o,dos,outros,bagulho,feio,e,chato,isso,vcs]",1.0
"RT @xociaobellaa: Jason & Sasha.
#YR https://t.co/abJvntmIUn",jason sasha yr,"[jason,sasha,yr]",0.0
@BEFORETHAPARTY dm me I charge low prices. :),dm me i charge low,"[dm,i,charge,low]",0.0
@burningcandIes weak,,[],0.0
RT @lgbthyungs: ALMOST 3 MILLION I https://t.co/kv2PSbda9w,almost million i,"[million,i]",0.0
RT @MichellePerSan: Que el primer cartel es contra la vuelta de los otros tres. https://t.co/WwvLNoPR6p,que el primer cartel es contra la vuelta de los otros tres,"[el,primer,cartel,es,contra,la,vuelta,de,los,otros,tres]",0.0
RT @CarlHigbie: HIgbie holiday fest!!! https://t.co/nAWrVNCpwy,higbie holiday fest,"[higbie,holiday,fest]",0.0
https://t.co/rav2dB5cgv,,[],0.0
@D3S77RVID4 La proxima buscate un tranza y no un laburante,la proxima buscate un tranza y no un,"[la,proxima,buscate,tranza,y]",0.0
Noooooo we had a classic on our hand #SMACKvol3,noooooo we had a classic on our hand,"[noooooo,a,classic,hand]",0.0
@sudenaz52871157 Bi halta yaramaz 150 liraya yazik,bi halta yaramaz liraya,"[bi,halta,yaramaz,liraya]",0.0
"Sleeping pattern is dun out , so ask me anything 

https://t.co/GziLvv27KM",sleeping pattern is dun out so ask me anything,"[sleeping,pattern,dun]",0.0
RT @Gayclipsfree2: https://t.co/H2KPWi2Ci9,,[],0.0
RT @MTV: Everyone was stanning @BTS_twt in 2018 (and it's what they deserve)!!!!!! https://t.co/3KB2uvdEKx,everyone was stanning in and it's what they deserve,"[stanning,deserve]",0.0
gd gaja mano ahahahahah parece que ainda tou a sonhar como assim,gd gaja mano ahahahahah parece que ainda tou a sonhar como,"[gd,gaja,mano,ahahahahah,parece,ainda,tou,a,sonhar,como]",0.0
@nickisonlinet h,,[],0.0
We living lavish,we living,[living],0.0
MITCH DOES IT AGAIN!  #LeafsForever,mitch does it again,[mitch],0.0
RT @quebien_jpg: Tkiero xq kuan2 ellos no tusi https://t.co/1LdK4YCeZR,tkiero xq kuan ellos no tusi,"[tkiero,xq,kuan,ellos,tusi]",0.0
"RT @charliekirk11: Obamacare - unconstitutional!

Thank you Texas!!",obamacare unconstitutional thank you,"[obamacare,unconstitutional]",0.0
RT @russdiemon: Sometimes I start missin you crazy... https://t.co/AP4kWpBLn7,sometimes i start missin you crazy,"[i,start,missin,crazy]",0.0
Really gotta start hitting these shots and that line has got to rise up a bit. Go Browns! #CLEvsDEN https://t.co/f0eKlaJ21R,really gotta start hitting these shots and that line has got to rise up a bit go browns clevsden,"[gotta,start,hitting,shots,line,rise,a,bit,browns,clevsden]",0.0
Wow,,[],0.0
RT @llll000O: https://t.co/nDLLxCXn6o,,[],0.0
"RT @alissaa_babyy: Yeah breakups hurt,but have you ever watched your best friend turn into a stranger","yeah breakups hurt,but have you ever watched your best friend turn into a","[yeah,breakups,hurt,but,watched,friend,turn,a]",0.0
RT @brgsjks: https://t.co/qodTaGIZqS,,[],0.0
RT @aveirjapan: https://t.co/GnWV8UgL8z,,[],0.0
Geno bout to save the day,geno bout to save the,"[geno,bout,save]",0.0
"GUYS YG LAGI DI BALI BOLEH NITIP BANANA BOAT TAN LOTION NGGAAA? DISANA HARGANYA BERAPAAN?

maap caps semua, biar keliatan ):",guys yg lagi di bali boleh nitip banana boat tan lotion nggaaa disana harganya berapaan maap caps semua biar,"[guys,yg,lagi,di,bali,boleh,nitip,banana,boat,tan,lotion,nggaaa,disana,harganya,berapaan,maap,caps,semua,biar]",0.0
"THIS IS UR FINAL WARNING 
YOU KNOW I GIVE YOU LIFE
IF YOU TRY THIS SHIT AGAIN
YOU GONE LOSE YOUR WIFE.",this is ur final warning you know i give you life if you try this shit again you gone lose your,"[ur,final,warning,i,give,life,shit,lose]",0.0
"@realDonaldTrump Tick Tock, tick Tock, time is coming for impeachment.",tick tock tick tock time is coming for,"[tick,tock,tick,tock,time,coming]",0.0
RT @jasondaye: Trusting God changes everything.,trusting god changes,"[trusting,god]",0.0
No mms todos mis amigos ya se estan casando,no mms todos mis amigos ya se estan,"[mms,todos,mis,amigos,ya,se,estan]",1.0
@realDonaldTrump So you had 2 years to create the PERFECT HEALTH CARE FOR AMERICA! Where's the beef?,so you had years to create the perfect health care for america where's the,"[years,create,perfect,health,care,america]",0.0
@ReginaKarmenX get me pregnant bye,get me pregnant,[pregnant],0.0
QUE PELOTUDO,que,[],0.0
@koreanthingy WKWKWK KENAPASIH,wkwkwk,[wkwkwk],0.0
RT @RociooChaile: A mi me pario un ogro o no se negocia lo fea que sooy,a mi me pario un ogro o no se negocia lo fea que,"[a,mi,pario,ogro,o,se,negocia,lo,fea]",0.0
That scene dope af to Me,that scene dope af to,"[scene,dope,af]",0.0
https://t.co/7PAX7GPcOj,,[],0.0
RT @galadecarolis1: RT si no queres que te pase https://t.co/ZRUFxvfQ8f,si no queres que te pase,"[si,queres,te,pase]",0.0
Me pudrio snap,me pudrio,[pudrio],0.0
@juanpiuribe15 Pero yo de 1era jijijiji,pero yo de era,"[pero,yo,de,era]",0.0
RT @JHuesPhoto: I LOVE shooting couples! https://t.co/vYUcCSx9bC,i love shooting couples,"[i,love,shooting,couples]",0.0
RT @spideyragnrok: that was so iconic i'll never forget it. i miss when they used to gave us content like this https://t.co/lNxE984TzJ,that was so iconic i'll never forget it i miss when they used to gave us content like this,"[iconic,forget,i,miss,gave,content]",0.0
A graphic representation of why I loathed math in high school.,a graphic representation of why i loathed math in high,"[a,graphic,representation,i,loathed,math,high]",0.0
Something tells me I should start paying attention to @BGSU_Hockey. That is honestly something that I thought I would never say...like ever.,something tells me i should start paying attention to that is honestly something that i thought i would never say...like,"[tells,i,start,paying,attention,honestly,i,thought,i,say...like]",0.0
"RT @BbwMatures: GRANNY GOT PRETTY TITTES \"part 3\" https://t.co/JY3vXMFY5q",granny got pretty tittes part,"[granny,pretty,tittes,part]",0.0
separation anxiety? yes..,separation anxiety,"[separation,anxiety]",0.0
RT @Heccctor11: me to the homies: https://t.co/LK9mT314rs,me to the homies,[homies],0.0
"mac and charlie get to explore their new home and figure out what areas they like and wanna hang in, while frank is like - wtf?",mac and charlie get to explore their new home and figure out what areas they like and wanna hang in while frank is like,"[mac,charlie,explore,home,figure,areas,wanna,hang,frank]",0.0
RT @PicturesFoIder: https://t.co/tOmla2lALj,,[],0.0
VAGABUNDO EU YE ADORO,vagabundo eu ye,"[vagabundo,eu,ye]",0.0
RT @sladerxhao: commuting in the Philippines is pure bullshit,commuting in the philippines is pure,"[commuting,philippines,pure]",0.0
@usedwigs What's a bundt cake anyway?,what's a bundt cake,"[a,bundt,cake]",0.0
RT @345__chan: https://t.co/BA65zDfoeQ,,[],0.0
@archivegcf @seokdrunk HOW OLD,how,[],0.0
Siapa bilang udah libur? :) https://t.co/16NGpd58m2,siapa bilang udah libur,"[siapa,bilang,udah,libur]",0.0
Thanks to @AlphaAccountss to give me the idea :),thanks to to give me the,[give],0.0
"RT @DetroitPistons: Got the W.

Your #Pistons Playback final crafted by @Flagstar. #DetroitBasketball https://t.co/Mdl4CjHzHr",got the w your pistons playback final crafted by detroitbasketball,"[w,pistons,playback,final,crafted,detroitbasketball]",0.0
@jww_ssi yup yuuuup,yup,[yup],0.0
"Half awake na ko, usually pagganon e natutulog pa ulit ako pero pota di e nagising na talaga ako gawa ng panaginip ko",half awake na ko usually pagganon e natutulog pa ulit ako pero pota di e nagising na talaga ako gawa ng panaginip,"[half,awake,na,ko,pagganon,e,natutulog,pa,ulit,ako,pero,pota,di,e,nagising,na,talaga,ako,gawa,ng,panaginip]",0.0
For Me Bill.,for me,[],0.0
RT @lexagriffinns: The gays migrating to a new show whenever they hear about a f/f ship kissing for the first time  https://t.co/klfNgnimeF,the gays migrating to a new show whenever they hear about a f/f ship kissing for the first time,"[gays,migrating,a,show,hear,a,f/f,ship,kissing,time]",0.0
RT @Jgugogo: It's gotten to the point that the only thing on my watchlist is jojo,it's gotten to the point that the only thing on my watchlist is,"[point,thing,watchlist]",0.0
"RT @AxelAniello: No se ustedes, pero no puedo ser tan adicto a la Coca Cola",no se ustedes pero no puedo ser tan adicto a la coca,"[se,ustedes,pero,puedo,ser,tan,adicto,a,la,coca]",0.0
@kylegriffin1 Most rotisserie chickens have experienced lower turnover rates.,most rotisserie chickens have experienced lower turnover,"[rotisserie,chickens,experienced,lower,turnover]",0.0
"Just thinking about those broods of cicadas buried in the ground, just biding their time.",just thinking about those broods of cicadas buried in the ground just biding their,"[thinking,broods,cicadas,buried,ground,biding]",0.0
RT @dom_s21: Me trying to hit the whistle tones in imagine  https://t.co/WEqVcTVnV1,me trying to hit the whistle tones in imagine,"[hit,whistle,tones,imagine]",0.0
RT @Cece_34_: Ion Y this shit was so funny to me https://t.co/LXfFWp32rF,ion y this shit was so funny to me,"[ion,y,shit,funny]",1.0
Big tits fucked by huge cock in the office 06 https://t.co/Es7sZ29Qet,big tits fucked by huge cock in the office,"[big,tits,fucked,huge,cock,office]",1.0
Cafriday @ Allianz Ecopark - Ancol https://t.co/6stVHUoyVB,cafriday allianz ecopark ancol,"[cafriday,allianz,ecopark,ancol]",0.0
Cafriday @ Allianz Ecopark - Ancol https://t.co/6stVHUoyVB,cafriday allianz ecopark ancol,"[cafriday,allianz,ecopark,ancol]",0.0
"nw: barbie

wahahahahahahha",nw barbie,"[nw,barbie]",0.0
"The date and time is: Sat Dec 15 20:40:02 CST 2018 and my current uptime is: 16 days, 3 hours and 40 minutes.",the date and time is sat dec cst and my current uptime is days hours and,"[date,time,sat,dec,cst,current,uptime,days,hours]",0.0
RT @davidharsanyi: I wonder what would happen if Pence made fun of Omar's belief in Muhammad? https://t.co/V3FsSbwz8q,i wonder what would happen if pence made fun of omar's belief in muhammad,"[i,happen,pence,made,fun,omar's,belief,muhammad]",0.0
@richeisen #hotpursuit,,[],0.0
And I'm sure that that other way is just because of the terrain is abnormal,and i'm sure that that other way is just because of the terrain is,[terrain],0.0
RT @matalanata: This is what having a brother is like https://t.co/nzK2dkcqud,this is what having a brother is like,"[a,brother]",0.0
Sorry,,[],0.0
